Unnamed: 0,titulo,resumo,palavrasChave,areasCiencia,texto_completo,llama_response
7869,relações epistemológicas e metodológicas na abordagem do tema saúde no ensino médio,"este trabalho teve como objetivo analisar a abordagem metodológica do tema saúde que os professores encaminham em aulas de biologia a fim de estabelecer relações com uma perspectiva epistemológica de ciência e de ensinar ciências. para isso foi utilizado uma perspectiva teórica que articulada à dimensão empírica permite fazer apontamentos sobre a formação dos professores e a relação entre epistemologia e metodologias. este trabalho contou com referenciais teóricos sobre formação docente que incluem tardif (2010), schön (2000), pimenta (2000), entre outros. e para a contribuição da discussão epistemológica, maturana (2001), moraes (2011), ramos (2011), harres (2011), feyerabend (1985,1991), cachapuz et al (2005), entre outros. destaca-se, ainda, nessa discussão o conceito de alfabetização científica, baseada em chassot (2006;2007), incorporando a questão social. a metodologia, de natureza qualitativa, foi realizada através de entrevistas semiestruturadas com 5 professores que atuam no ensino médio com a disciplina de biologia. as entrevistas foram audiogravadas para transcrição posterior dos depoimentos dos sujeitos da pesquisa. as análises se organizaram em torno dos seguintes eixos: concepções de ciência; concepções de ensinar ciências dos professores bem como a abordagem do tema saúde nas aulas de biologia. estas análises evidenciaram que a maioria dos professores valeu-se de sua referência de ensino de ciências para definir ciência como linguagem do mundo, como uma visão generalista e, como construção humana. sobre as concepções de ensinar ciências, apesar de dois professores se assumirem como tradicionais os demais indicaram elementos de uma visão de ensino que se situa em uma perspectiva que se aproxima da construtivista. na abordagem em saúde também a maioria dos professores faz uso de situações concretas e locais para contextualizar as aulas o que indica a promoção de uma educação em saúde com vistas a uma formação mais crítica. a partir da análise dessas concepções dos professores e, orientada pelo referencial teórico, elaboramos um recurso didático na forma de jogo, “war biológico”, que propõe uma abordagem da questão da saúde de forma mais articulada. a aplicação desse jogo a um grupo de alunos do 3º ano do ensino médio possibilitou uma análise de suas potencialidades relativas à mobilização de conceitos de biologia, a explicitação de conhecimentos prévios e articulação com os conhecimentos científicos de outros temas como evolução e ambiente fazendo revelar um movimento de reconstrução de conhecimentos pelos alunos evidenciados pelos questionamentos por eles propostos ao longo da atividade. além disso, o jogo permitiu a abordagem da questão da saúde inserida em um contexto social que abrange desde os aspectos de saúde pública até aqueles, pertinentes a própria ciência, pois a escola articula saberes dentro de um contexto social e cultural. este estudo possibilitou a problematização das formações inicial e continuada dos professores de ciências que de modo geral encontram-se esvaziadas de uma formação epistemológica que garanta escolhas seguras sobre metodologias de ensino a serem utilizadas em salas de aula. de qualquer forma, de maneira mais ou menos consciente há sempre uma relação entre epistemologia e metodologia. além disso, evidenciamos a importância da temática saúde em uma perspectiva mais abrangente e articulada superando visões prescritas que possibilitem a formação dos alunos sobre a educação em saúde objetivando uma alfabetização científica e, portanto, como prática social.",epistemologia;metodologia de ensino;abordagem em saúde,b,relações epistemológicas e metodológicas na abordagem do tema saúde no ensino médio b,b
6964,práticas pedagógicas inclusivas com enfoque cts para alunos público-alvo da educação especial,"esse estudo teve por objetivo investigar as contribuições do enfoque ciência tecnologia e sociedade (cts) para prática pedagógica inclusiva no ensino de ciências aos alunos públicoalvo da educação especial. para tanto, o mesmo partiu da possibilidade de se desenvolver um trabalho integrado entre a sala de recursos multifuncional i (srm i) e a classe comum do ensino regular, na promoção da alfabetização científica e tecnológica (act) e no ensino de ciências de alunos público-alvo da educação especial. (paee) o estudo foi desenvolvido com alunos do sexto ano do ensino fundamental, que são atendidos na srm l, as mães dos alunos participantes e professores de um colégio da rede estadual de ensino do município de ponta grossa, paraná. a abordagem metodológica foi qualitativa de natureza interpretativa, com observação participante. o trabalho foi realizado em três (03) etapas: na primeira etapa foi aplicado um questionário aos professores para obter percepção inicial sobre a inclusão e o enfoque cts; na segunda etapa foram aplicadas as atividades integradas entre a srm e a classe comum do ensino regular com enfoque cts. as atividades foram realizadas em treze (13) momentos, nos quais se buscou discutir e contextualizar as relações sociais da ciência e da tecnologia a partir da temática “água”, de forma interdisciplinar para se ensinar o conteúdo programático, os dados também foram coletados por meio de anotações em diário de campo, fotos das atividades e observação. na terceira etapa foi realizada uma entrevista semiestruturada com as mães dos alunos participantes do estudo e uma entrevista aberta com os professores da classe comum do ensino regular de modo a avaliar suas percepções sobre o trabalho desenvolvido. da análise dos dados emergiram três categorias de análise: 1- inclusão educacional no contexto escolar a percepção dos docentes participantes do estudo; 2- o ensino de ciências na srm: contribuições do enfoque cts; 3- inclusão educacional e a alfabetização científica e tecnológica por meio do enfoque cts: um caminho. os resultados evidenciaram que a utilização do enfoque cts de forma contextualizada e interdisciplinar, promoveu a integração do trabalho da srm e da classe comum do ensino regular, com os alunos público-alvo da educação especial, contribuindo para a proposta de inclusão educacional, bem como a inclusão social dos alunos que reconheceram a sua potencialidade de participar e intervir não somente no processo de ensino aprendizagem, mas na sociedade em que vivem. palavras-chave: ciência, tecnologia e sociedade (cts). alfabetização científica e tecnológica (act). sala de","ciência, tecnologia e sociedade (cts); alfabetização científica e tecnológica (act); sala de recursos multifuncional (srm); inclusão educacional; ensino de ciências; educação especial",c,práticas pedagógicas inclusivas com enfoque cts para alunos público-alvo da educação especial c,c
7646,as possibilidades de aproximação entre a formação de professores em ação ou em formação e os museus e centros de ciências a partir dos websites desses espaços,"o presente trabalho tem como foco os websites dos museus e centros de ciências disponíveis na região metropolitana do rio de janeiro a fim de analisar o quanto o material disponibilizado contempla as demandas de um eventual professor que busque informações tanto no que diz respeito aos conteúdos trabalhados nesses espaços, como no que se refere às atividades específicas para a formação de professores. a primeira parte da pesquisa consistiu em um contato inicial com todos os museus e centros de ciências situados na região metropolitana do rio de janeiro, cujos temas centrais possuem ligação direta ou indireta com o ensino básico, tendo o guia de centros e museus de ciência da américa latina e do caribe. o objetivo dessa primeira etapa consistiu em conhecer as características gerais de cada website e pesquisar pelo oferecimento ou não de projetos para a formação de professores, definindo assim um recorte que veio a ser trabalhado na segunda etapa da pesquisa, na qual foi feita uma análise detalhada dos respectivos websites. a metodologia de análise de conteúdo foi escolhida para realizar o estudo destes websites. no que se refere a projetos voltados para professores, nós observamos que, em alguns websites, os objetivos desses projetos não são claros, o que pode contribuir para uma falta de interesse daqueles professores que ainda não conhecem os espaços e estão utilizando estes sites como primeiro contato com os museus e centros de ciência. de forma similar, a ausência de imagens, tanto dos projetos como, em alguns casos, das exposições o/ou acervos é um dos fatores que demanda maior atenção por parte dos responsáveis por esses espaços.","museus de ciências;websites de museus, formação de professores.",c,as possibilidades de aproximação entre a formação de professores em ação ou em formação e os museus e centros de ciências a partir dos websites desses espaços c,c
5279,relação aluno-instituição: o caso da licenciatura do instituto de química da unesp/araraquara,"esta pesquisa teve como objetivo de um lado, desvendar a trajetória da instituição e suas disposições institucionais, e, de outro lado, a trajetória escolar, o patrimônio (cultural, econômico e social) e as disposições dos alunos, procurando compreender também as possíveis relações estabelecidas (encontros e desencontros, consonâncias e dissonâncias) entre os estudantes e a instituição. o estudo de caso se baseia em diferentes dados e análises que visam capturar a experiência de formação como um todo: através de entrevistas realizadas com docentes e análise documental reconstruímos a história da instituição procurando desvendar suas disposições institucionais; realizamos análises estatísticas sobre o perfil dos alunos do curso de graduação e a evasão nessa instituição; discutimos as entrevistas realizadas com 27 alunos do curso de licenciatura transformadas em retratos sociológicos, procurando organizar suas trajetórias acadêmicas de acordo com as modalidades de sua integração à instituição. as principais disposições institucionais presentes em diversas fases de desenvolvimento da instituição apontam para a importância da pesquisa, uma união inicial entre os membros do corpo docente, a busca da autonomia e isolamento e os projetos de extensão como forma de marketing institucional. o perfil dos alunos mostra que muitos dos que se matriculam na licenciatura preferiam ter ingressado no bacharelado, porém, ao contrário do esperado, a instituição consegue ter baixos índices de evasão. os retratos apontam para uma predominância de trajetos que conjugam uma integração social e acadêmica, favorecida por um ""encaixe"" das disposições anteriores atualizadas na universidade. este quadro resulta em um curso de licenciatura diferenciado, no qual o currículo oculto tem papel fundamental na formação docente e na promoção de uma sociologia da transformação, em que licenciandos, reconhecidamente com perfil sócio-econômico menos privilegiado, concluem o curso com as mesmas perspectivas profissionais que os bacharéis. em linhas gerais, o iq promove muitas iniciativas diversificadas de formação dos graduandos, por outro lado a instituição parece não perceber que o diferencial da formação oferecida é o conjunto dessas atividades. concluímos apontando várias possibilidades de aprimoramento da formação dos licenciandos.",currículo oculto; disposições institucionais; ensino superior; evasão; formação de professores,q,relação aluno-instituição: o caso da licenciatura do instituto de química da unesp/araraquara q,q
825,clube de ciências: contribuições à formação do educando,"esta pesquisa visou compreender de que forma a participação em clubes de ciências pode contribuir para formação do educando. para concretizar este estudo, foram entrevistados alunos participantes de clube de ciências. entrevistas abertas geraram informações que foram submetidas a análise de conteúdo. da análise e interpretação do material, emergiram três categorias possibilitando compreender que as vivências ocorridas nos clubes de ciências contribuem para que o educando se fortaleça nas dimensões política, cognitiva e psicológica. o exercício da cidadania - dimensão política - efetiva-se nas atividades desenvolvidas no clube de ciências, evidenciando que a formação do cidadão crítico e consciente é uma realidade possível neste contexto. o aspecto cognitivo é, também, percebido nas falas dos estudantes. é possível compreender que eles se apropriam das informações científicas, acostumam-se a buscá-las e transitam - com familiaridade - entre metodologias de trabalho que oportunizam a produção de novos conhecimentos. do ponto de vista psicológico, os estudantes demonstram crescimento pessoal pelas atitudes autônomas, espírito de liderança, segurança e desinibição. dos relacionamentos interpessoais, é possível depreender que são cooperativos e sabem trabalhar em equipe. além de buscar compreender as contribuições do clube de ciências para formação do educando, o estudo apresenta como proposta a incorporação das concepções que norteiam esta atividade, na rotina do ensino formal devido a sua significativa importância no desenvolvimento dos alunos.","ciências, clube, educação",c,clube de ciências: contribuições à formação do educando c,c
168,influência do grau de estrutura cinética de um texto de ensino no rendimento discente em física.,"verifica se a teoria cinética, aplicada a uma amostra particular de alunos de 1ª série do 2º grau de escola brasileira, notadamente com o trecho didático de física, tem a mesma validade encontrada por anderson e outros autores. foram cinqüenta os sujeitos da pesquisa, equiparados em nível de inteligência e grau de compreensão de leitura, mediante aplicação prévia de testes especializados, confirmados pelo teste t student. forma, então, aleatoriamente, dois grupos de 25 alunos. elabora um par de textos de ensino: um com alta e outro com baixa estrutura, ambos na modalidade escrita, baseados em trechos de livro didático. aplica um texto em cada grupo. demonstra que o rendimento do grupo que recebeu o texto de ensino com alta estrutura foi significativamente maior que o ocorrido no grupo que recebeu o texto com baixa estrutura. reitera a validade da teoria cinética de anderson também neste caso, mostrando que, dentro dos limites da pesquisa, o rendimento adquirido está diretamente relacionado ao grau de estrutura de uma comunicação.",teoria cinética; física;,f,influência do grau de estrutura cinética de um texto de ensino no rendimento discente em física. f,f
4605,a relação entre as dimensões ambiental e química: uma análise das produções dos encontros nacionais de pesquisa em educação em ciências no período de 1997-2009.,"a presente pesquisa analisou os artigos completos publicados nos anais das sete primeiras versões do encontro nacional de pesquisa em educação em ciências, o enpec. foram identificadas as relações existentes entre a dimensão química e a dimensão ambiental do conhecimento presentes nos referidos trabalhos, com o objetivo de reconhecer e levantar características dessas dimensões diante do corpus. a análise do material foi conduzida por meio da abordagem qualitativa e de ferramentas quantitativas, com o uso de alguns elementos provenientes da metodologia da análise do conteúdo. foram utilizadas unidades de análise de registro e de contexto, bem como a relação entre elas. os artigos analisados passaram por processos metodológicos de seleção e análise. os trabalhos selecionados foram submetidos a um processo de caracterização das dimensões químicas e ambientais que apresentassem relações entre si, categorização das mesmas e caracterização das relações entre as categorias de dimensão química e categorias de dimensão ambiental. os resultados observados mostraram que 28,8% do total de trabalhos completos do enpec contemplam a dimensão química e, dentro deste conjunto, 9,7% dos trabalhos estabelecem relações entre as dimensões químicas e ambientais. a relação que apresentou maior ocorrência no conjunto total de trabalhos que possui a dimensão química relacionada à dimensão ambiental refere-se a temas e conteúdos químicos disciplinares relacionados a temas e questões ambientais. na caracterização das relações explicitadas os contextos mostraram que temas e conteúdos químicos são potenciais agentes contextualizadores das questões ambientais, sendo esta relação uma via de mão dupla. em alguns casos este tipo de relação alcança a execução de problematizações do contexto social dos sujeitos envolvidos.",dimensão ambiental; dimensão química; ensino de ciências.,q,a relação entre as dimensões ambiental e química: uma análise das produções dos encontros nacionais de pesquisa em educação em ciências no período de 1997-2009. q,q
5419,uma análise da perspectiva investigativa em material didático de ciências: coerência com a proposta pedagógica?,"neste trabalho, analisamos a proposta pedagógica do sistema sesi/sp de ensino, implantada na rede municipal de educação de araraquara, interior de são paulo, assim como os quatro livros de ciências de 6º ao 9º ano que compõem o material didático dessa proposta, com base em uma perspectiva investigativa. buscamos, através da análise, verificar a consonância e coerência entre os fundamentos da proposta e o que está apresentado nos livros em relação a essa perspectiva. a metodologia utilizada para direcionar o trabalho foi a análise de conteúdo. primeiramente, investigamos os fundamentos da proposta em três dimensões: a organização do currículo, a concepção de ensino de ciências e a perspectiva investigativa – as quais nos possibilitaram a análise da consonância entre a proposta e as atividades dos livros. posteriormente, caracterizamos e quantificamos cada uma das atividades de acordo com as categorias de análise criadas com base em aspectos presentes em uma abordagem investigativa de ensino. as categorias criadas foram: proposição de problemas, levantamento de hipóteses, observação de fenômenos e objetos, coleta de dados, interpretação de dados, elaboração de conclusões e sistematização e socialização dos resultados. investigamos também o grau de abertura proporcionado pelo livro em relação ao aluno ante as categorias de análise criadas. os dados foram organizados através de quadros a partir da confecção de fichas de análise, e a sua interpretação permitiu conhecer melhor a abordagem de ensino de ciências que está veiculada neste material. os resultados indicam uma consonância da proposta com o material, embora com algumas considerações.",proposta pedagógica; educação; material didático; perspectiva investigativa,c,uma análise da perspectiva investigativa em material didático de ciências: coerência com a proposta pedagógica? c,c
6416,o ensino do conceito de densidade em ciências no ensino fundamental,"este trabalho descreve e analisa uma unidade didática desenvolvida em aulas de ciências da educação básica, visando a formação do conceito de densidade por alunos de uma turma do nono ano do ensino fundamental de uma escola pública municipal, situada na periferia de caçapava do sul, rs. para fundamentar teoricamente este trabalho, recorreu-se à teoria histórico-cultural de lev vygotsky, para explicar a formação do conceito científico de densidade pelos alunos, e ao princípio do educar pela pesquisa para mobilizar a reconstrução do conhecimento dos estudantes, com a consequente adoção da investigação como atitude cotidiana. a unidade didática foi dividida em duas etapas. a primeira etapa contempla o processo, durante o qual foi incentivada a interação entre os alunos e destes com a professora, para o desenvolvimento da sua zona de desenvolvimento proximal, através de medições e atividades experimentais, de modo a que chegassem ao conceito de densidade. a segunda etapa ilustra como os alunos podem realizar pesquisas sobre os diferentes usos da palavra densidade na ciência. esta unidade didática foi desenvolvida em oito encontros, totalizando vinte horas aula. a análise dos dados, obtidos a partir da sua implementação, ocorreu de forma qualitativa usando como instrumentos as gravações das aulas, as observações em atividades aplicadas, o diário de bordo dos alunos e da professora pesquisadora. a unidade didática resultou numa produção educacional na forma de um guia de atividades para o professor, que traz orientações para seu uso em sala de aula. o guia contém uma descrição de como desenvolver as atividades e o material necessário para a sua aplicação.",densidade; unidade didática; experimentação; ensino fundamental,c,o ensino do conceito de densidade em ciências no ensino fundamental c,c
6562,o professor e a divulgação científica: apropriação e uso em situações fomais de ensino,"este trabalho investiga a interação do professor de ciências com suportes de divulgação científica (dc). a dc não é produzida visando atingir o ensino formal, todavia é um recurso frequente em aulas de ciências. a inclusão da dc em situações formais de ensino requer preparo e criatividade do professor, de modo que antes de ser utilizado, este deve conhecer o suporte e adequá-lo aos objetivos educacionais e propósitos de ensino. esse processo ocorre em duas etapas principais, a primeira delimitada pelo acesso e consumo da dc e a segunda pelo uso em situações de ensino, que ocorre após a apropriação da dc como ferramenta cultural. desse modo, o objetivo desse trabalho é investigar a apropriação da dc por professores de ciências. para isso, o trabalho investiga um curso de especialização de professores por meio de perspectivas socioculturais e metodologias quantitativas e qualitativas. a investigação analisa 400 sequências didáticas produzidas por professores de ciências do estado de são paulo, buscando evidenciar quais os principais suportes de dc utilizados, bem como os propósitos de ensino para as atividades que usam esse recurso. além disso, realiza-se um estudo de caso que investiga as situações de uso de suportes de dc em uma sala de aula do nono ano do ensino fundamental. nessa investigação, as aulas foram registradas em áudio e vídeo e os episódios analisados com base nas contribuições do círculo de bakhtin. os resultados de nossas análises possibilitaram encontrar os principais propósitos de ensino para o uso de dc, bem como os principais suportes utilizados pelos professores de ciências. além disso, observamos e caracterizamos as principais formas de utilização da dc em situações de ensino, no caso, o professor por meio de diferentes estratégias compõe a narrativa por meio do discurso alheio, usufruindo de diversas tipologias de discurso citado, dentre principais, o discurso direto; discurso indireto e discurso indireto-livre.",divulgação científica; discurso de divulgação científica; ensino de ciências; modelo topológico de ensino; sequência didática,c,o professor e a divulgação científica: apropriação e uso em situações fomais de ensino c,c
7907,textos de divulgação científica no ensino de ciências: abordando o uso de antibióticos para a educação em saúde,"esta pesquisa teve por objetivo investigar as contribuições e limitações do uso didático de textos de divulgação científica (dc) para o ensino de ciências e a educação em saúde, especialmente considerando a abordagem do uso de antibióticos. o consumo indiscriminado de antibióticos e outros medicamentos e suas implicações têm sido amplamente discutidas por organizações nacionais e internacionais, pela mídia e sua discussão em textos de dc também está presente. nesse sentido, considerando as vantagens do uso desses materiais no ensino de ciências, entendemos que a escola, em vista de sua função social, pode suscitar reflexões acerca do consumo responsável de antibióticos a partir do uso desses materiais. para isso, realizamos uma aula com o uso didático de um texto de dc em turmas de ensino fundamental ii de duas escolas com contextos sociais distintos. a coleta de dados baseou-se em observação participante e uso de questionários e a análise foi realizada através da análise de prosa. os resultados sugerem que o uso do texto de dc possibilitou discussões, desenvolvendo a capacidade argumentativa, e trouxe um melhor interesse e entendimento por parte dos alunos acerca do uso de antibióticos, contribuindo, também, para ampliar seu universo lexical e seu conhecimento científico. de modo geral, a maioria dos alunos sujeitos da pesquisa não conhece revistas de dc e o uso didático desses materiais possibilitou um estímulo à leitura por meio da apresentação de um novo gênero textual. esperamos que o trabalho desenvolvido contribua para uma melhor compreensão sobre o uso de textos de dc em sala de aula, especialmente no que tange a abordagem de assuntos interdisciplinares que envolvam educação em saúde.",textos de divulgação científica;ensino de ciências;antibióticos;educação em saúde;ensino fundamental,c,textos de divulgação científica no ensino de ciências: abordando o uso de antibióticos para a educação em saúde c,c
8183,saberes populares fazendo-se saberes escolares: um estudo envolvendo a produção artesanal de vinagre de vinho tinto da região fronteira noroeste gaúcha,"o objetivo geral da presente pesquisa foi investigar as possíveis articulações e estabelecer interações entre os saberes escolares, acadêmicos e populares da produção artesanal de vinagre de vinho tinto, com o intuito de viabilizar ações que contribuam com um ensino de química contextualizado. o vinagre é produzido através da reação oxidativa do etanol a ácido acético, a qual ocorre na presença de oxigênio. esta reação resultante da produção do vinagre possibilita o ensino de conceitos e práticas na disciplina de química no ensino médio. o universo de análise da presente pesquisa, de abordagem qualitativa, envolveu os saberes ligados à produção artesanal de vinagre de vinho tinto produzidos por agricultores familiares da região fronteira noroeste gaúcha. os dados coletados contemplaram dois grupos de amostras: os vinagres e o discurso dos produtores. a metodologia empregada no desenvolvimento da parte empírica foi denominada de “inspiração etnográfica” segundo orientação de marli de andré e michael angrosino. foram analisadas 16 amostras de vinagre coletadas nos municípios da região. para a determinação do teor de ácido acético nos vinagres artesanais, utilizou-se como instrumento analítico a titulação, sendo que o titulante utilizado foi uma solução 0,1m (molar) de hidróxido de sódio (naoh) padronizada. os discursos dos produtores foram coletados por meio de entrevistas com três produtores e a análise delas foi realizada mediante a identificação de categorias dos saberes populares e suas relações com os saberes escolares e acadêmicos como 1) o significado da produção do vinagre para o grupo pesquisado; 2) técnicas e procedimentos utilizados para a produção do vinagre artesanal; 3) o processo fermentativo e, 4) origem dos saberes populares para produção dos vinagres artesanais. das 16 amostras de vinagre artesanal de vinho, 50% delas, ou seja, oito (8) apresentaram-se dentro dos padrões estabelecidos pela legislação, sendo que para ser considerado vinagre de vinho tinto, a legislação vigente no brasil estabelece um teor de ácido acético mínimo de 4% (instrução normativa 6/2012/mapa). na análise do discurso dos produtores, foi possível constatar que todos relatam o saber da produção do vinagre de vinho, oriundo da família, como forma de reaproveitar os restos das cascas de uva e de vinhos e também de utilizar um produto mais saudável do que o vinagre industrializado. além disso, as técnicas utilizadas para produção deste vinagre pelos três entrevistados foram muito semelhantes, sendo possível identificar a explicação da reação química mediante relato sobre a observação de mudança na cor e na densidade do produto. a partir das entrevistas realizadas, foi possível elaborar um material didático-pedagógico com atividades práticas para serem realizadas em aulas de ciências e/ou química com alunos envolvendo a produção do vinagre de vinho tinto. o material é focado para professores que tenham interesse em usufruí-lo em sala de aula.",vinagre artesanal;saber popular;saber escolar;saber acadêmico;ensino de química,q,saberes populares fazendo-se saberes escolares: um estudo envolvendo a produção artesanal de vinagre de vinho tinto da região fronteira noroeste gaúcha q,q
8350,espaços não formais de ensino: perspectivas para a formação inicial de professores,"este trabalho apresenta considerações sobre a utilização de espaços não formais e o desenvolvimento de atividades voltadas para o ensino de ciências nos anos iniciais do ensino fundamental. o objetivo foi investigar a concepção discente sobre a forma de utilização dos espaços não formais de ensino, e como estes espaços, contribuem para o processo de formação inicial de professores, fazendo uso de diferentes estratégias de ensino. a pesquisa possui uma abordagem qualitativa de cunho participante. foram utilizadas estratégias lúdicas e as três etapas pedagógicas fundamentadas na proposição de brito (2004). a fim de investigar as concepções dos sujeitos de pesquisa sobre trabalhar com, no ou o espaço não formal de ensino, foram entregues questionários para que os discentes pudessem relatar suas experiências com o desenvolvimento das atividades. como culminância das atividades, foi realizada uma mostra de artes onde os discentes apresentaram diversas produções relacionadas ao uso de espaços não formais de ensino da cidade de belém/pa. as produções apresentadas na mostra de artes também foram analisadas e, de acordo com os resultados, apontam para uma avaliação positiva do aprendizado dos sujeitos de pesquisa no que tange a relação entre o ambiente de ensino formal e não formal, a partir de atividades lúdicas e o ensino por meio de temas regionais. os resultados apontam também, para uma boa compreensão por parte dos sujeitos de pesquisa sobre como trabalhar o espaço não formal e no espaço não formal, porém, apresentam divergências sobre como trabalhar com o espaço não formal de ensino. as considerações apontam que o ensino por meio de temas regionais, bem como, o uso de estrategias lúdicas podem ser grandes aliados para o desenvolvimento de atividades que estejam relacionadas ao uso de espaços não formais de ensino, possibilitando uma tentativa de fuga das práticas tradicionais no âmbito da formação inicial de professores e consequentemente na educação básica.",espaços não formais de ensino;ensino por temas;formação inicial de professores,c,espaços não formais de ensino: perspectivas para a formação inicial de professores c,c
7889,"as questões sociocientíficas (qsc): modelo pedagógico integrado para o curso de licenciatura “formação de professores indígenas”, da faculdade de educação/ faced/ufam","o trabalho de pesquisa tem como objetivo central descrever as relações curriculares e didático-metodológicas do processo de ensino e aprendizagem das ciências do curso de licenciatura formação de professores indígenas da faculdade de educação/faced/ufam. a partir da análise documental dos planos de ensino e pelo projeto político pedagógico, aprovadas pelo conselho de ensino, pesquisa e extensão (consepe/ufam), e de instrumentos de pesquisa como as entrevistas, os questionários e a observação em sala de aula, os estudos foram direcionando-se para um enfoque pautado para a inserção das qsc na formação sócio-científica e cidadã das novas gerações de professores com a formação indígena. os temas com abordagem das qsc e o enfoque cts vem complementar os propósitos interculturais dos valores, tradições e das culturas locais de cada povo. realizou-se também uma análise sistemática sobre as resoluções no 010/2017 e no. 08/2013 que aprovam toda a periodização dos conteúdos obrigatórios, distribuídos em etapas, módulos, disciplinas gerais e por área específica da formação. através destas resoluções, foi estudado o processo de ensino e aprendizagem das disciplinas de ciência do curso de formação de professores indígenas, faced/ufam numa perspectiva encaminhada para a formação dos futuros professores indígenas, partindo de um diagnóstico apontado através de entrevistas e de observações do processo de ensino e aprendizagem dirigidos pelos docentes em sala de aula para formar as bases da implementação de um modelo pedagógico integrado ao projeto político pedagógico do curso fpi) que contribui com a formação sócio-científica e cidadã não somente dos futuros professores, mas principalmente da continuação dessa conscientização com os povos da floresta, que habitam a região do estado do amazonas. a pesquisa é do tipo qualitativa, envolvendo o método de triangulação para avaliar e consolidar os dados obtidos a partir dos indicadores dados pelas categorias e respostas dos alunos; em seguida utiliza-se o método de especialistas (delphi) para validar o modelo integrado pedagógico proposto.",questões sócio-científicas;modelo pedagógico integrado;formação de professores indígenas,c,"as questões sociocientíficas (qsc): modelo pedagógico integrado para o curso de licenciatura “formação de professores indígenas”, da faculdade de educação/ faced/ufam c",c
2905,fé e evolução: a influência de crenças religiosas sobre a criação do homem na aprendizagem da teoria da evolução com alunos do 3° ano do ensino médio,"o reconhecimento das transformações do campo religioso nas últimas décadas, e mais recentemente, o aumento e visibilidade do protestantismo pentecostal, mais conhecido como grupo de evangélicos, e a inserção destes em diversos âmbitos da sociedade brasileira e mais especificamente em instituições e espaços públicos, nos motivou a estudar e tentar compreender como a dinâmica interna das religiões e do cristianismo em geral, configura posturas individuais e coletivas que refletem no âmbito das relações e interações humanas, conflitos e tensões subjacentes a um contexto bem maior e complexo: o eixo ciência-religião. devido à relevância histórica e a atualidade das questões e controvérsias quanto às explicações da origem do universo, da vida e do homem, a temática deste trabalho vem discutir o grau de conhecimento e adesão às teorias conhecidas como evolucionismo e criacionismo e a forma como são entendidas, interpretadas e, mediadas, por agentes sociais formadores de opinião como, por exemplo, professores e líderes religiosos. nosso trabalho é, portanto, o resultado dessa pesquisa que investiga a concepção, convicção e a interpretação de jovens secundaristas da classe popular da grande são paulo, mais especificamente do município de guarulhos, quanto à origem da vida e do homem. tomamos como ponto de partida, a realidade educacional pública, mais particularmente, o ensino de biologia. a pesquisa aponta para a necessidade da conjugação e a convivência de opiniões distintas e conflitantes no âmbito da sala de aula, bem como, para o reconhecimento de um mapa indicativo que reflete elementos constitutivos de adesão e afiliação em ambas esferas e, apontam para uma adesão híbrida que se configura talvez, numa nova forma de ressignificação de identidade fundamentalista em ambos os campos: científico e religioso. nesse sentido, entendemos que esse confronto ideológico entre evolução e criação, cada vez mais, se consolida, como um elemento de fundamental importância na análise e compreensão de aspectos da sociedade brasileira que muito tem chamado a atenção de educadores e pesquisadores no âmbito das ciências sociais.",evolução; criacionismo; ensino médio; escola pública,b,fé e evolução: a influência de crenças religiosas sobre a criação do homem na aprendizagem da teoria da evolução com alunos do 3° ano do ensino médio b,b
7559,"a abordagem do tema ""origem da vida"" em livros didáticos de ciências do brasil e de portugal ","considerando a diversidade de explicações de natureza científica, filosófica e religiosa envolvida na abordagem do tema origem da vida, controverso e desafiador tema de pesquisa e objeto de ensino, assim, como o número reduzido de investigações acadêmicas brasileiras a respeito da abordagem desse tema no ensino de ciências para o ensino fundamental, o objetivo da presente pesquisa foi analisar como o tema origem da vida é abordado nas coleções mais adotadas de livros didáticos do brasil e de portugal do componente curricular de ciências para o 6º, 7º, 8º e 9º ano de ensino. nesta pesquisa qualitativa, empregou-se para a sistematização, codificação e categorização dos dados a análise de conteúdo de bardin (1977). também se fez uso dos aportes teóricos da teoria da transposição didática de yves chevallard (1989) e dos referencias históricos, filosóficos e teóricos de áreas específicas da ciência utilizadas no levantamento bibliográfico sobre o tema. os resultados encontrados mostram que a abordagem do tema não se restringe apenas ao ano de ensino sugerido pelos documentos oficiais da educação de ambos os países e também não preconiza apenas as explicações científicas mais aceitas na atualidade pela comunidade científica. no entanto, a variedade e o modo como as explicações são abordadas nos livros do brasil e de portugal divergem, sugerindo diferentes relações dos dois países com as fontes de referência científicas nas quais residem os conhecimentos do currículo. observou-se também para ambos países a descontextualização, a redução dos experimentos e suas hipóteses abordadas com os seus contextos de produção, além de isolamentos do tema com conceitos intimamente relacionados, preocupando sobre o impacto dos mesmos no ensino-aprendizagem do tema, se considerarmos que os livros didáticos de ciências são, além de fonte de planejamento de aulas, apoio às atividades de ensino-aprendizagem e até, fonte de estudos para professores e alunos. a presente pesquisa contribui com reflexões sobre o ensino de ciências e indica a necessidade de mais investigações sobre o ensino do tema origem da vida.",educação científica; ensino de ciências; manual escolar.,c,"a abordagem do tema ""origem da vida"" em livros didáticos de ciências do brasil e de portugal  c",c
